t,x_test,y_test,z_test
7.0,-0.12640134968754094,0.5833642000675431,0.6704043821618206
7.1000000000000005,-0.24893589274724165,0.5940349935797147,0.6042452750187172
7.2,-0.36623084061448674,0.5929588029033084,0.5550880152567346
7.300000000000001,-0.47855723020479296,0.580052702503014,0.5181624653306574
7.4,-0.5857670304684744,0.5552241228359112,0.4899879521883984
7.5,-0.6874080080116762,0.5184072671675826,0.46807898566686956
7.6000000000000005,-0.7828144286592994,0.4695908758785231,0.4506943591775919
7.7,-0.8711775391912677,0.40883917710595863,0.4366352992341762
7.800000000000001,-0.9516000306298392,0.33630753358765436,0.4250896590062766
7.9,-1.0231383051383431,0.25225395757717956,0.4155155448808141
8.0,-1.0848357434091311,0.15704736376850711,0.4075568141717001
8.1,-1.1357495018713484,0.051173181918327315,0.4009832649013882
8.200000000000001,-1.1749727480057344,-0.06476324476845627,0.3956493162036022
8.3,-1.201653714592572,-0.1900351955045835,0.3914661368148943
8.4,-1.215012528551374,-0.32379486750718744,0.38838330480187944
8.5,-1.2143564445083284,-0.46507532517409444,0.3863770601629376
8.6,-1.1990938665493358,-0.6127940477487956,0.38544303543237435
8.700000000000001,-1.1687473661069026,-0.765758049618698,0.38559197011987945
8.8,-1.1229657934684485,-0.9226705395457623,0.3868473670750121
8.9,-1.0615354719871382,-1.0821391306928365,0.3892444543817302
9.0,-0.9843904427191658,-1.2426855625141067,0.39282995539880194
9.1,-0.8916216625587429,-1.4027569258705859,0.3976624348847715
9.200000000000001,-0.783485069916702,-1.5607383393300953,0.40381300737769193
9.3,-0.6604083824872983,-1.7149670555400245,0.41136631564928455
9.4,-0.5229965410087056,-1.8637479010008975,0.42042168000908897
9.5,-0.37203564172216264,-2.0053700115665123,0.4310943626354906
9.600000000000001,-0.20849529646294201,-2.1381247231991765,0.443516863614687
9.700000000000001,-0.03352928022521534,-2.260324540571533,0.4578401505127831
9.8,0.1515257702959621,-2.370323122865821,0.4742346862382723
9.9,0.3451534150574745,-2.4665359297669047,0.49289106187829385
10.0,0.5456626688892713,-2.5474616086975597,0.5140199351537692
10.100000000000001,0.7511954525317122,-2.611703795465699,0.537850880541996
10.200000000000001,0.9597364240699696,-2.6579931591372667,0.564629641373641
10.3,1.1691253965544819,-2.685209427289943,0.5946130157755388
10.4,1.3770726156227553,-2.6924031315640415,0.6280604762650023
10.5,1.581177235857931,-2.6788167407880366,0.6652213781437047
10.600000000000001,1.7789494015850262,-2.6439048124821802,0.7063164055099287
10.700000000000001,1.9678365388600303,-2.587352663435216,0.7515116475137228
10.8,2.1452543507590502,-2.5090931446298326,0.8008843008948908
10.9,2.308623329220504,-2.409320747278279,0.8543784068623316
11.0,2.455411423013667,-2.2885024267090093,0.9117510561837445
11.100000000000001,2.5831833918814193,-2.1473842485855834,0.9725103373610389
11.200000000000001,2.68965704197935,-1.9869929736233294,1.0358493209549007
11.3,2.772765827654098,-1.8086316246973386,1.1005836575462769
11.4,2.830726228170753,-1.6138681328520057,1.1651046641416671
11.5,2.862106931751532,-1.40451638679823,1.2273634298759415
11.600000000000001,2.865895002490117,-1.1826093103230833,1.2849040072259168
11.700000000000001,2.8415524521689157,-0.9503642008365176,1.334962507301826
11.8,2.789055373644875,-0.7101413024979237,1.3746419345259473
11.9,2.7089074030780633,-0.46439748967811884,1.401159818709249
12.0,2.602120861093302,-0.21563777472816786,1.4121473200203054
12.100000000000001,2.4701622033539197,0.033631896563326644,1.4059585412186846
12.200000000000001,2.3148637916536456,0.280946959380119,1.3819356681085433
12.3,2.138309944294695,0.5239182428004858,1.34057197425465
12.4,1.9427108136906555,0.7602552946920679,1.2835295199892005
12.5,1.7302807947366057,0.9877780512093539,1.2134961733330265
12.600000000000001,1.5031379788624517,1.204417577063759,1.1339017435261873
12.700000000000001,1.2632373999802022,1.4082081669738957,1.048544017341786
12.8,1.0123444516547253,1.5972742158685787,0.9611928186725167
12.9,0.7520475556673216,1.7698157236879886,0.8752394245828843
13.0,0.483802779199853,1.9240960651324086,0.7934417802612448
13.100000000000001,0.2089990038428992,2.0584348576970473,0.7177899732415178
13.200000000000001,-0.07096910841676032,2.1712076535923424,0.6494897353945344
13.3,-0.3546318327287896,2.260852996096137,0.5890411258524548
13.4,-0.6403873965926031,2.3258863755138677,0.536378329479396
13.5,-0.9264622137791656,2.3649198941049643,0.491034918896906
13.600000000000001,-1.2108898239894978,2.376686068475231,0.45230458669546797
13.700000000000001,-1.4915072954857078,2.3600640994978677,0.41937689007174633
13.8,-1.7659661918044554,2.314107093093205,0.39143825438282714
13.9,-2.0317545446782566,2.23806896074435,0.3677370135137696
14.0,-2.2862263536434027,2.131430034585042,0.34761757086530887
14.100000000000001,-2.5266357466207316,1.993920712787576,0.33053148646809033
14.200000000000001,-2.7501736891749737,1.8255426702060835,0.31603373401965507
14.3,-2.9540058636220734,1.6265873228013643,0.3037711406900998
14.4,-3.1353109213140242,1.3976513330847269,0.2934680870897999
14.5,-3.2913187014394105,1.1396489876292886,0.2849126195355042
14.600000000000001,-3.4193482283643166,0.8538212962145423,0.27794456275266305
14.700000000000001,-3.516845387037976,0.5417416780236983,0.2724461937634183
14.8,-3.5814201861791193,0.20531810043175225,0.26833543918412867
14.9,-3.6108834864077517,-0.1532084714700662,0.26556131351947143
15.0,-3.6032830255805632,-0.5312694366263732,0.26410126649431664
15.100000000000001,-3.556938531337532,-0.9259778438329538,0.26396017560244117
15.200000000000001,-3.470475676191508,-1.334141706278646,0.26517083092228116
15.3,-3.342858634976636,-1.7522813691034687,0.267795885798371
15.4,-3.1734209406707747,-2.1766510982369507,0.27193141543362315
15.5,-2.9618944490375103,-2.603264776102787,0.27771228036196066
15.600000000000001,-2.7084361557066208,-3.027925806000375,0.28531984486430445
15.700000000000001,-2.4136527175461153,-3.44626121155792,0.2949926333414011
15.8,-2.0786226428507493,-3.8537598142641736,0.30704100349115954
15.9,-1.7049161567819402,-4.245814577513507,0.3218672355432416
16.0,-1.2946130011402501,-4.617769030996924,0.33999315722670487
16.1,-0.8503186443596766,-4.964967820610101,0.3620983418379005
16.2,-0.37517975480087534,-5.282811462122597,0.3890733081537462
16.3,0.12709969039872282,-5.566815507356718,0.4220942139818091
16.400000000000002,0.6522395262920249,-5.812674513371662,0.4627285509237894
16.5,1.1953585075309066,-6.016331501391507,0.5130858410157011
16.6,1.7509385290712318,-6.174054033803326,0.5760336559699717
16.7,2.3127708391384227,-6.282518698407913,0.655508272331675
16.8,2.8738737844092257,-6.3389067797582035,0.7569608336846539
16.900000000000002,3.42636720503044,-6.3410153393851125,0.8879932733357061
17.0,3.961283326922176,-6.287389884024371,1.059246722009886
17.1,4.468288521956095,-6.177487526904049,1.2855954229214628
17.2,4.935288760962031,-6.011882770854871,1.587629809964311
17.3,5.347903786886248,-5.7925309230453985,1.9931996386668007
17.400000000000002,5.6888413661825155,-5.52310467766848,2.538273189353268
17.5,5.937326300633809,-5.2094114913083756,3.26531386415298
17.6,6.068999223722243,-4.859872170567552,4.215655744730308
17.7,6.057141121226509,-4.48597657586061,5.410629008477032
17.8,5.876576190510928,-4.102513932238848,6.817402925967647
17.900000000000002,5.511565767984687,-3.7272193094808816,8.305947829171417
18.0,4.967233347395909,-3.3793944079192912,9.62714182404124
18.1,4.279841705649315,-3.0772825985899197,10.461575811048814
18.2,3.517267606639807,-2.8346762312189404,10.556661211415626
18.3,2.763884801313657,-2.658085093629906,9.873578718629492
18.400000000000002,2.0956568140391427,-2.545913027566503,8.614667599090232
18.5,1.5603782478337798,-2.490015164528368,7.1032631419643035
18.6,1.173166738624488,-2.478617797078401,5.627309639879972
18.7,0.9247006730776599,-2.4991367666103734,4.357502750608133
18.8,0.7932986657069845,-2.5400249982086027,3.3515238668226908
18.900000000000002,0.7543563462521208,-2.591577043686263,2.596551367176411
19.0,0.785454218747396,-2.646028792391013,2.0497949395573993
19.1,0.8681595609423775,-2.697319921958721,1.6633718345950717
19.200000000000003,0.988041229349237,-2.740761951969363,1.3954614091641735
19.3,1.1339840542343862,-2.77273024913421,1.2134106382826981
19.400000000000002,1.297374583886124,-2.790420217810976,1.0932086327159198
19.5,1.4713909078393608,-2.7916702388110792,1.0177838185184798
19.6,1.650457433212633,-2.774840075411295,0.9752178538796071
19.700000000000003,1.8298549873856962,-2.738730836336865,0.9572538148199471
19.8,2.0054556673889863,-2.682534192302535,0.9581612293010867
19.900000000000002,2.1735512260985383,-2.6058011760343134,0.9739076141619546
20.0,2.330749671491558,-2.508423325533751,1.0015612585633993
20.1,2.473921416585425,-2.390620810688676,1.0388574598686668
20.200000000000003,2.6001818321586696,-2.252933528825749,1.0838769482087438
20.3,2.7069009700356,-2.0962120848979118,1.1348021531598764
20.400000000000002,2.791733623995951,-1.921606226331447,1.1897318291199601
20.5,2.852663983772638,-1.7305488129353146,1.246547000255663
20.6,2.888059154677772,-1.5247338841510956,1.3028310505503682
20.700000000000003,2.8967250563356814,-1.3060879325422732,1.3558534859498805
20.8,2.8779570404769714,-1.0767341698932866,1.4026290359997762
20.900000000000002,2.831576572089754,-0.8389504029190884,1.440059919277806
21.0,2.7579451117169356,-0.5951220756202675,1.465158387062465
21.1,2.6579476309619583,-0.3476929675853723,1.4753299035396974
21.200000000000003,2.5329414031849904,-0.09911680520994462,1.4686782309859068
21.3,2.384670757102243,0.14818659673918916,1.4442784670305748
21.400000000000002,2.215154572772868,0.3918672309807799,1.4023595682640129
21.5,2.0265590415041737,0.6296702200340787,1.3443487650283572
21.6,1.8210719943966087,0.8594493222367686,1.2727562173988898
21.700000000000003,1.6007955601927149,1.079169043170944,1.1909128025661504
21.8,1.3676709400468705,1.2868973827651384,1.1026060434573124
21.900000000000002,1.1234430102055522,1.480792480167512,1.0116802959780016
22.0,0.869665310246872,1.6590870353638985,0.9216692492931011
22.1,0.6077392894625993,1.8200742517864352,0.8355155593806749
22.200000000000003,0.3389770805452607,1.9620983853027552,0.7554076009839287
22.3,0.0646751106810978,2.0835519108058147,0.6827365754154155
22.400000000000002,-0.21381337630161268,2.1828801231470107,0.6181553189509419
22.5,-0.4950162953762693,2.2585929462096015,0.5617067982658971
22.6,-0.777297037273694,2.3092829101324144,0.5129866843975315
22.700000000000003,-1.0588274423275976,2.3336477921838474,0.47130841149094377
22.8,-1.3375788362867962,2.330516256220365,0.43584785616896593
22.900000000000002,-1.611328596878021,2.298874909326356,0.40575504337406954
23.0,-1.8776787923795526,2.2378954280442005,0.38022958089628367
23.1,-2.1340833424261834,2.14696070105446,0.35856327028275015
23.200000000000003,-2.3778806239762686,2.025689227132617,0.34015710513362996
23.3,-2.606329173049397,1.8739572465655572,0.32452093096913226
23.400000000000002,-2.816644888293568,1.6919182591804671,0.31126324837604774
23.5,-3.00603877969173,1.4800196933989995,0.30007687515293063
23.6,-3.1717547574518297,1.2390165579974868,0.2907242223854524
23.700000000000003,-3.3111072289981913,0.9699819238279282,0.28302424038737006
23.8,-3.421518396998538,0.6743141020722352,0.27684188659397374
23.900000000000002,-3.500555184242591,0.353740383829211,0.27208022457191405
24.0,-3.5459656872942076,0.01031721192244918,0.2686749197522509
24.1,-3.555715018073684,-0.35357335039471677,0.26659078102748424
24.200000000000003,-3.5280203455977164,-0.7352309672854415,0.26582003872150667
24.3,-3.4613849114499184,-1.1316483020369874,0.26638214921272335
24.400000000000002,-3.3546307748988062,-1.5395262817646442,0.2683250285971618
24.5,-3.2069300260402818,-1.9552934261098014,0.271727786547598
24.6,-3.0178342049219014,-2.3751293041266717,0.27670511405408627
24.700000000000003,-2.7873017229120705,-2.794992072275213,0.2834136713261928
24.8,-2.515723064132813,-3.210650162618423,0.29206107791094665
24.900000000000002,-2.2039436857783095,-3.6177180465984398,0.30291819327264685
25.0,-1.8532845856479203,-4.011696044248227,0.3163360049361416
25.1,-1.465560659865047,-4.388014194557373,0.33276867803209836
25.200000000000003,-1.0430971890132636,-4.742080147398146,0.3528052686677724
25.3,-0.5887450751429866,-5.069331135343523,0.3772135940224938
25.400000000000002,-0.10589587334452494,-5.3652901478337345,0.40700137086065036
25.5,0.4015017393314478,-5.625626584249742,0.4435020849638763
25.6,0.928921552828397,-5.846221876475822,0.488496435892922
25.700000000000003,1.4712316735215392,-6.023240934115846,0.5443852695132767
25.8,2.0226531180381024,-6.153210741786785,0.6144365077149406
25.900000000000002,2.5766970181066338,-6.2331082437333825,0.7031381838142788
26.0,3.12606884279748,-6.260460737437069,0.8167005348566041
26.1,3.6625236411346345,-6.233463565811709,0.9637598895404943
26.200000000000003,4.176651507478962,-6.151122030279408,1.1563367855751925
26.3,4.65756916464752,-6.013427164389021,1.4110670426715097
26.400000000000002,5.092498009161922,-5.821577790301849,1.750602880326758
26.5,5.466233790611013,-5.578262995315192,2.204769545164282
26.6,5.760586089087714,-5.288016196522306,2.81038183414197
26.700000000000003,5.954032294254341,-4.957637090060819,3.6073960004271033
26.8,6.022142514939947,-4.59663804941448,4.627431445989566
26.900000000000002,5.939774018346913,-4.217590295183509,5.87003000650469
27.0,5.6863288929592715,-3.836117745218764,7.2663153907050635
27.1,5.254732280328061,-3.4701603882500676,8.644531114336345
27.200000000000003,4.662172459787062,-3.1381557175285204,9.734385206194181
27.3,3.956482139720327,-2.8561792686619065,10.24889454651846
27.400000000000002,3.210526938706304,-2.634841697223241,10.025450789930034
27.5,2.503294929732364,-2.4773152437583654,9.124779913644756
27.6,1.8973526305565394,-2.3795011655404466,7.796079312338605
27.700000000000003,1.4257923029758843,-2.332124585880551,6.3407716391000655
27.8,1.0933031168349423,-2.3235452697793266,4.989836658102848
27.900000000000002,0.8859123127217248,-2.34209143041918,3.8615211798802602
28.0,0.7816059504172369,-2.3774140661369842,2.9826016001889526
28.1,0.7576240834150559,-2.4209739009013704,2.3288200715099365
28.200000000000003,0.7940114341778033,-2.46600237232701,1.8572396299253031
28.3,0.8746334118262953,-2.507237497956648,1.5243739198364816
28.400000000000002,0.9869274490517064,-2.5406154402077443,1.2936120870735226
28.5,1.1212103816083696,-2.562999331203538,1.1367975515033135
28.6,1.2699485676277167,-2.571969265376022,1.0333249920047447
28.700000000000003,1.427145455533956,-2.5656710398305633,0.9685269004527217
28.8,1.5878790601735893,-2.5427123111819316,0.9321072748153685
28.900000000000002,1.747973818350071,-2.5020938036119835,0.916865713693878
29.0,1.9037785088403483,-2.4431649970571043,0.9177352842753898
29.1,2.052023184510356,-2.365596088795066,0.9310824252444391
29.200000000000003,2.189733494766129,-2.2693601105696586,0.9542037425708247
29.3,2.314186414508908,-2.1547206944461768,0.9849634320299799
29.400000000000002,2.4228959121265428,-2.022222144814246,1.021529538379165
29.5,2.5136202831078127,-1.8726793110509319,1.0621812596294897
29.6,2.584384807263945,-1.7071653596469778,1.1051711471927173
29.700000000000003,2.6335143743059635,-1.5269960460968823,1.1486352547231249
29.8,2.6596709506923997,-1.3337095431861123,1.1905507362433092
29.900000000000002,2.661890525903257,-1.1290413750071624,1.2287440378019923
30.0,2.6396138201155255,-0.9148945407068448,1.260952858724794
30.1,2.5927048970840234,-0.6933055255570977,1.2849414322173867
30.200000000000003,2.5214523232028756,-0.4664075073979997,1.2986612209229655
30.3,2.426548929248706,-0.23639261853538573,1.3004393953667066
30.400000000000002,2.309048723406642,-0.00547551298836324,1.2891676456655423
30.5,2.1703028095517842,0.22413941835123022,1.2644578143301444
30.6,2.011879792269479,0.45028509107772097,1.2267312828880392
30.700000000000003,1.835479278258791,0.6708515612118262,1.1772180027547459
30.8,1.642848797761443,0.8837980919592239,1.1178571773251966
30.900000000000002,1.4357143450007595,1.087157927174365,1.0511111082718123
31.0,1.2157325505881236,1.2790372348176644,0.9797213768269197
31.1,0.9844687907626349,1.4576103917618954,0.9064470714160161
31.200000000000003,0.7434012083262692,1.621114118737254,0.8338257035663272
31.3,0.49394663210494505,1.7678428878020263,0.7639894911982589
31.400000000000002,0.23750157398520721,1.8961475852289862,0.6985555833083538
31.5,-0.024509766212216733,2.0044387365305876,0.638593138409526
31.6,-0.2905882265352594,2.0911948422909687,0.5846567184325265
31.700000000000003,-0.5591193761700842,2.154975680463975,0.5368668985595014
31.8,-0.828344254181772,2.1944398865718466,0.49501587112454626
31.900000000000002,-1.0963429814322738,2.2083657881767573,0.45867765301194324
32.0,-1.3610311532653916,2.195674330590504,0.42730744564077683
32.1,-1.6201675660258321,2.1554529552384527,0.40032102565381844
32.2,-1.8713711255964678,2.0869794237166945,0.3771509540111025
32.300000000000004,-2.1121446029480206,1.989744761274074,0.3572810149880601
32.4,-2.339903132233941,1.8634746833094902,0.34026295519056843
32.5,-2.552005757628985,1.7081490305572111,0.3257206399537057
32.6,-2.7457888017913876,1.5240188638158554,0.31334647248862085
32.7,-2.9186002346993147,1.311620962779093,0.3028939872276508
32.800000000000004,-3.0678345428326397,1.0717895063637932,0.29416927338515403
32.9,-3.190967771851993,0.8056647704802965,0.2870229208622271
33.0,-3.2855925398915975,0.5146986768938226,0.2813432451893326
33.1,-3.349452842564172,0.20065704711224722,0.27705109996082317
33.2,-3.380478473594235,-0.1343815804586698,0.2740962667898613
33.300000000000004,-3.37681886300663,-0.4880306968558465,0.2724553071521397
33.4,-3.336876111271611,-0.8576042407398946,0.272130753943774
33.5,-3.2593369760031616,-1.240128787537675,0.27315157093976045
33.6,-3.143203562976759,-1.6323595652403327,0.27557489422520864
33.7,-2.9878224454783244,-2.0308004088699283,0.2794891673694117
33.800000000000004,-2.7929120147445614,-2.43172755909884,0.28501886489330813
33.9,-2.558587794141938,-2.831217446638472,0.2923312720031201
34.0,-2.285385594092534,-3.225178364852447,0.3016457365535242
34.1,-1.9742823858716894,-3.6093860252187366,0.31324633972043603
34.2,-1.6267149108581063,-3.97952296072154,0.32749904694721804
34.300000000000004,-1.2445961611962408,-4.331221754207268,0.3448750278908925
34.4,-0.8303300848137696,-4.660112069240848,0.3659824706459465
34.5,-0.38682513317898376,-4.9618715427253095,0.39161025432809926
34.6,0.08249232364599349,-5.2322806533257324,0.422788248457928
34.7,0.5736631421530335,-5.467281837304703,0.46087111881252746
34.800000000000004,1.082176756190128,-5.663043322590529,0.5076553829740019
34.9,1.602945211804805,-5.816028501754365,0.5655437219231398
35.0,2.130264961755721,-5.923072069533304,0.6377753952612737
35.1,2.65775925803547,-5.981464915757793,0.7287487617353161
35.2,3.1782914385181638,-5.989050654799312,0.8444677109290507
35.300000000000004,3.683836308681877,-5.944338011795285,0.9931464153741539
35.4,4.165294368957698,-5.84663492287787,1.1859946645514687
35.5,4.612234015911883,-5.696212110454527,1.438157894351072
35.6,5.012555831320307,-5.494505469377698,1.7696552251078184
35.7,5.352102634626991,-5.244366464438043,2.2058645635618506
35.800000000000004,5.614310527367812,-4.9503645139286006,2.7765377017237327
35.9,5.780139669311325,-4.619129359635168,3.5114311443938684
36.0,5.828762479652068,-4.2596849132232,4.429690799313329
36.1,5.739771901154971,-3.883659873892327,5.520377341224682
36.2,5.497754728254772,-3.5051685542486917,6.715729901433402
36.300000000000004,5.0994018174305324,-3.1400828661840134,7.86968539769354
36.4,4.561342082751253,-2.8044737313589727,8.767597353531585
36.5,3.924196101483309,-2.512314193414691,9.189854252890695
36.6,3.247791929597671,-2.273065890729066,9.012425574926013
36.7,2.596995528513065,-2.090136723273469,8.27652045837434
36.800000000000004,2.024800948366678,-1.9609318624736811,7.1675667946875
36.9,1.5617467231545978,-1.8783841671708605,5.9213477722622585
37.0,1.2154726968223704,-1.833131730358248,4.731544379640739
37.1,0.9773093579166544,-1.815449358821123,3.7093714394625823
37.2,0.8304470083355854,-1.816480783758899,2.8915630513907487
37.300000000000004,0.7561652913073927,-1.8287776065677206,2.268145184782338
37.4,0.7372930686955386,-1.8463693628242137,1.8082778324757491
37.5,0.7595322316023411,-1.8645989577983355,1.4766907636690008
37.6,0.8115654047076255,-1.8798829797238559,1.2416234606423555
37.7,0.8846373406544954,-1.8894799631559236,1.077460038610093
37.800000000000004,0.9720004195128701,-1.8912988704371438,0.9647438781776669
37.9,1.068401335319068,-1.883753399772107,0.8891926306457653
38.0,1.1696679630729496,-1.865656564559445,0.8405143964429277
38.1,1.2724008824759292,-1.836146826598568,0.8113496351231564
38.2,1.3737539030163362,-1.794637380905709,0.7964302011176955
38.300000000000004,1.4712836866582757,-1.740781667192227,0.7919492448319022
38.400000000000006,1.5628505057325253,-1.6744497937274045,0.7951042030705923
38.5,1.6465558145807997,-1.5957119509917315,0.8037714182547889
38.6,1.720705838866421,-1.5048259739276333,0.8162773490497623
38.7,1.783793234961244,-1.4022270250051283,0.8312398598495916
38.800000000000004,1.8344909397610731,-1.2885179646245586,0.8474606821125105
38.900000000000006,1.8716538039522594,-1.1644594306283673,0.86385617027862
39.0,1.894324575380654,-1.030958994520849,0.8794176794778261
39.1,1.9017414699404593,-0.8890590443142855,0.8931956068671244
39.2,1.8933450708623405,-0.7399232899103999,0.9043026349915422
39.300000000000004,1.8687826917629162,-0.5848219805151265,0.9119320617423259
39.400000000000006,1.8279088024436958,-0.42511610936960487,0.9153869228572352
39.5,1.7707805909441985,-0.2622410049644769,0.9141148981700138
39.6,1.6976483299518772,-0.09768980121429162,0.9077433464132173
39.7,1.6089408444109754,0.06700269818461117,0.8961084902511905
39.800000000000004,1.5052470168781953,0.23027528027675226,0.8792731795760903
39.900000000000006,1.3872948091543427,0.39055432931062245,0.8575289119395257
40.0,1.2559296415773114,0.5462663485308499,0.831379828925184
40.1,1.1120941039439813,0.6958489606811991,0.8015091269434267
40.2,0.9568107485097137,0.837760534397756,0.7687308478191733
40.300000000000004,0.7911693210397371,0.970488755895638,0.7339324063873494
40.400000000000006,0.616319104129829,1.092558588878927,0.698014399315997
40.5,0.4334663481036239,1.202540118518221,0.6618344541544571
40.6,0.243876069799742,1.2990567652915401,0.6261608341819335
40.7,0.0488769757852275,1.3807942757134293,0.5916396688843947
40.800000000000004,-0.15013204344757616,1.4465107724340818,0.5587773939385996
40.900000000000006,-0.3516754736002787,1.495047996719229,0.5279376953663726
41.0,-0.5541962284000473,1.5253437198057616,0.49935065724843336
41.1,-0.7560533994389955,1.5364451762786802,0.47313040930705763
41.2,-0.9555234074063209,1.5275232420994658,0.44929771666175006
41.300000000000004,-1.1508049574241754,1.4978870334526055,0.4278038665217057
41.400000000000006,-1.3400277956011237,1.4469985493887358,0.40855324918727814
41.5,-1.5212650335771762,1.374486982867494,0.3914228362645657
41.6,-1.6925486231272757,1.2801623410164698,0.3762777407828469
41.7,-1.8518874999626416,1.1640280325463135,0.36298274108201617
41.800000000000004,-1.9972878922801391,1.02629212953596,0.35141022483579865
41.900000000000006,-2.1267753188564655,0.8673770300737944,0.3414452089190481
42.0,-2.238417848735371,0.6879272950717796,0.3329882105358029
42.1,-2.330350255686999,0.48881545762581957,0.32595666367376047
42.2,-2.400798740030861,0.27114561358216094,0.32028548120686817
42.300000000000004,-2.4481059236006693,0.03625465043184978,0.3159272104136283
42.400000000000006,-2.4707558536154623,-0.21428902529930574,0.31285211095428506
42.5,-2.4673987621562974,-0.4786893869586316,0.31104838398225226
42.6,-2.4368753319689724,-0.7549294177407805,0.3105227188240944
42.7,-2.378240280596335,-1.040780383484729,0.3113012693162504
42.800000000000004,-2.2907848970455467,-1.3338143327479888,0.31343126575098024
